X_Value,Temperature_0,Temperature_1,Temperature_2
74.2,361.762615,392.486513,347.188288
74.3,361.762615,392.486513,347.188288
74.4,361.330283,391.709035,346.87844
74.5,361.330283,391.709035,346.87844
74.6,361.330283,391.709035,346.87844
74.7,360.974037,390.973756,346.574952
74.8,360.974037,390.973756,346.574952
74.9,360.974037,390.973756,346.574952
75,360.530522,390.195408,346.189027
75.1,360.530522,390.195408,346.189027
75.2,360.530522,390.195408,346.189027
75.3,360.016083,389.336873,345.692414
75.4,360.016083,389.336873,345.692414
75.5,360.016083,389.336873,345.692414
75.6,359.594097,388.502883,345.224002
75.7,359.594097,388.502883,345.224002
75.8,359.594097,388.502883,345.224002
75.9,359.173449,387.668328,344.87899
76,359.173449,387.668328,344.87899
76.1,359.173449,387.668328,344.87899
76.2,358.805048,386.806728,344.53396
76.3,358.805048,386.806728,344.53396
76.4,358.805048,386.806728,344.53396
76.5,358.45163,385.728148,344.11785
76.6,358.45163,385.728148,344.11785
76.7,358.45163,385.728148,344.11785
76.8,357.989318,384.810135,343.722668
76.9,357.989318,384.810135,343.722668
77,357.989318,384.810135,343.722668
77.1,357.608808,383.820661,343.261402
77.2,357.608808,383.820661,343.261402
77.3,357.608808,383.820661,343.261402
77.4,357.120753,382.990472,342.771627
77.5,357.120753,382.990472,342.771627
77.6,357.120753,382.990472,342.771627
77.7,356.616295,382.22269,342.372034
77.8,356.616295,382.22269,342.372034
77.9,356.616295,382.22269,342.372034
78,356.090429,381.33068,341.954643
78.1,356.090429,381.33068,341.954643
78.2,356.090429,381.33068,341.954643
78.3,355.588625,380.546842,341.511706
78.4,355.588625,380.546842,341.511706
78.5,355.588625,380.546842,341.511706
78.6,355.060862,379.634663,340.933151
78.7,355.060862,379.634663,340.933151
78.8,355.060862,379.634663,340.933151
78.9,354.428904,378.599075,340.054393
79,354.428904,378.599075,340.054393
79.1,354.428904,378.599075,340.054393
79.2,353.939945,377.84415,339.555477
79.3,353.939945,377.84415,339.555477
79.4,353.939945,377.84415,339.555477
79.5,353.524871,376.865861,339.185994
79.6,353.524871,376.865861,339.185994
79.7,353.524871,376.865861,339.185994
79.8,353.055181,375.950228,338.713451
79.9,353.055181,375.950228,338.713451
80,353.055181,375.950228,338.713451
80.1,352.444424,375.257583,338.061907
80.2,352.444424,375.257583,338.061907
80.3,352.444424,375.257583,338.061907
80.4,351.944177,374.500467,337.606376
80.5,351.944177,374.500467,337.606376
80.6,351.944177,374.500467,337.606376
80.7,351.421369,373.823549,337.14397
80.8,351.421369,373.823549,337.14397
80.9,351.421369,373.823549,337.14397
81,350.872128,373.111862,336.658269
81.1,350.872128,373.111862,336.658269
81.2,350.872128,373.111862,336.658269
81.3,350.234325,372.437981,336.143792
81.4,350.234325,372.437981,336.143792
81.5,350.234325,372.437981,336.143792
81.6,349.68112,371.722974,335.67899
81.7,349.68112,371.722974,335.67899
81.8,349.68112,371.722974,335.67899
81.9,349.153132,371.019009,335.213696
82,349.153132,371.019009,335.213696
82.1,349.153132,371.019009,335.213696
82.2,348.651505,370.264146,334.6943
82.3,348.651505,370.264146,334.6943
82.4,348.651505,370.264146,334.6943
82.5,348.163726,369.58749,334.231436
82.6,348.163726,369.58749,334.231436
82.7,348.163726,369.58749,334.231436
82.8,347.703227,368.92257,333.757126
82.9,347.703227,368.92257,333.757126
83,347.703227,368.92257,333.757126
83.1,347.239283,368.181778,333.282776
83.2,347.239283,368.181778,333.282776
83.3,347.239283,368.181778,333.282776
83.4,346.725673,367.445674,332.832802
83.5,346.725673,367.445674,332.832802
83.6,346.725673,367.445674,332.832802
83.7,346.102504,366.64729,332.266405
83.8,346.102504,366.64729,332.266405
83.9,346.102504,366.64729,332.266405
84,345.644368,365.897856,331.716382
84.1,345.644368,365.897856,331.716382
84.2,345.644368,365.897856,331.716382
84.3,345.152951,365.150613,331.163109
84.4,345.152951,365.150613,331.163109
84.5,345.152951,365.150613,331.163109
84.6,344.654893,364.394888,330.811121
84.7,344.654893,364.394888,330.811121
84.8,344.654893,364.394888,330.811121
84.9,344.124227,363.578214,330.351585
85,344.124227,363.578214,330.351585
85.1,344.124227,363.578214,330.351585
85.2,343.568689,362.707385,329.910732
85.3,343.568689,362.707385,329.910732
85.4,343.568689,362.707385,329.910732
85.5,343.027226,361.980703,329.504091
85.6,343.027226,361.980703,329.504091
85.7,343.027226,361.980703,329.504091
85.8,342.467492,361.316197,329.031655
85.9,342.467492,361.316197,329.031655
86,342.467492,361.316197,329.031655
86.1,341.919556,360.643903,328.58247
86.2,341.919556,360.643903,328.58247
86.3,341.919556,360.643903,328.58247
86.4,341.396409,360.017446,328.127309
86.5,341.396409,360.017446,328.127309
86.6,341.396409,360.017446,328.127309
86.7,340.87094,359.333439,327.603355
86.8,340.87094,359.333439,327.603355
86.9,340.87094,359.333439,327.603355
87,340.380295,358.689593,327.031148
87.1,340.380295,358.689593,327.031148
87.2,340.380295,358.689593,327.031148
87.3,339.875025,358.064326,326.573564
87.4,339.875025,358.064326,326.573564
87.5,339.875025,358.064326,326.573564
87.6,339.290391,357.311478,325.878085
87.7,339.290391,357.311478,325.878085
87.8,339.290391,357.311478,325.878085
87.9,338.631841,356.584921,324.982776
88,338.631841,356.584921,324.982776
88.1,338.631841,356.584921,324.982776
88.2,338.145348,355.589989,324.407526
88.3,338.145348,355.589989,324.407526
88.4,338.145348,355.589989,324.407526
88.5,337.627352,354.736135,323.9369
88.6,337.627352,354.736135,323.9369
88.7,337.627352,354.736135,323.9369
88.8,337.026311,354.087319,323.375471
88.9,337.026311,354.087319,323.375471
89,337.026311,354.087319,323.375471
89.1,336.45896,353.420018,322.803459
89.2,336.45896,353.420018,322.803459
89.3,336.45896,353.420018,322.803459
89.4,335.904782,352.765846,322.10607
89.5,335.904782,352.765846,322.10607
89.6,335.904782,352.765846,322.10607
89.7,335.274368,352.089773,321.348198
89.8,335.274368,352.089773,321.348198
89.9,335.274368,352.089773,321.348198
90,334.740836,351.313982,320.651734
90.1,334.740836,351.313982,320.651734
90.2,334.740836,351.313982,320.651734
90.3,334.236911,350.648233,320.183248
90.4,334.236911,350.648233,320.183248
90.5,334.236911,350.648233,320.183248
90.6,333.661529,349.940547,319.6264
90.7,333.661529,349.940547,319.6264
90.8,333.661529,349.940547,319.6264
90.9,333.103886,349.287408,319.117765
91,333.103886,349.287408,319.117765
91.1,333.103886,349.287408,319.117765
91.2,332.5738,348.594148,318.393723
91.3,332.5738,348.594148,318.393723
91.4,332.5738,348.594148,318.393723
91.5,332.030655,347.637212,317.701835
91.6,332.030655,347.637212,317.701835
91.7,332.030655,347.637212,317.701835
91.8,331.578754,346.80809,317.08195
91.9,331.578754,346.80809,317.08195
92,331.578754,346.80809,317.08195
92.1,330.944204,345.930821,316.344518
92.2,330.944204,345.930821,316.344518
92.3,330.944204,345.930821,316.344518
92.4,330.487647,345.180962,315.753748
92.5,330.487647,345.180962,315.753748
92.6,330.487647,345.180962,315.753748
92.7,329.966668,344.451286,315.040133
92.8,329.966668,344.451286,315.040133
92.9,329.966668,344.451286,315.040133
93,329.465732,343.834961,314.684426
93.1,329.465732,343.834961,314.684426
93.2,329.465732,343.834961,314.684426
93.3,328.870437,343.188963,314.281039
93.4,328.870437,343.188963,314.281039
93.5,328.870437,343.188963,314.281039
93.6,328.269822,342.421472,313.845539
93.7,328.269822,342.421472,313.845539
93.8,328.269822,342.421472,313.845539
93.9,327.683528,341.749128,313.140759
94,327.683528,341.749128,313.140759
94.1,327.683528,341.749128,313.140759
94.2,327.17689,341.078308,312.594218
94.3,327.17689,341.078308,312.594218
94.4,327.17689,341.078308,312.594218
94.5,326.775061,340.496066,312.030641
94.6,326.775061,340.496066,312.030641
94.7,326.775061,340.496066,312.030641
94.8,326.281127,339.856564,311.66825
94.9,326.281127,339.856564,311.66825
95,326.281127,339.856564,311.66825
95.1,325.69666,339.251185,311.200599
95.2,325.69666,339.251185,311.200599
95.3,325.69666,339.251185,311.200599
95.4,325.150059,338.595367,310.77508
95.5,325.150059,338.595367,310.77508
95.6,325.150059,338.595367,310.77508
95.7,324.688418,337.92785,310.421057
95.8,324.688418,337.92785,310.421057
95.9,324.688418,337.92785,310.421057
96,324.152219,337.283061,309.814051
96.1,324.152219,337.283061,309.814051
96.2,324.152219,337.283061,309.814051
96.3,323.518806,336.54516,309.26085
96.4,323.518806,336.54516,309.26085
96.5,323.518806,336.54516,309.26085
96.6,322.928293,335.82815,308.719039
96.7,322.928293,335.82815,308.719039
96.8,322.928293,335.82815,308.719039
96.9,322.43397,335.287598,308.263187
97,322.43397,335.287598,308.263187
97.1,322.43397,335.287598,308.263187
97.2,321.900949,334.582295,307.806591
97.3,321.900949,334.582295,307.806591
97.4,321.900949,334.582295,307.806591
97.5,321.487249,333.987783,307.212932
97.6,321.487249,333.987783,307.212932
97.7,321.487249,333.987783,307.212932
97.8,320.975162,333.426066,306.694004
97.9,320.975162,333.426066,306.694004
98,320.975162,333.426066,306.694004
98.1,320.537362,332.847178,306.23308
98.2,320.537362,332.847178,306.23308
98.3,320.537362,332.847178,306.23308
98.4,320.031117,332.276446,305.81503
98.5,320.031117,332.276446,305.81503
98.6,320.031117,332.276446,305.81503
98.7,319.585217,331.790787,305.487396
98.8,319.585217,331.790787,305.487396
98.9,319.585217,331.790787,305.487396
99,319.124629,331.189359,305.16777
99.1,319.124629,331.189359,305.16777
99.2,319.124629,331.189359,305.16777
99.3,318.586415,330.527597,304.688736
99.4,318.586415,330.527597,304.688736
99.5,318.586415,330.527597,304.688736
99.6,318.070337,330.041325,304.15497
99.7,318.070337,330.041325,304.15497
99.8,318.070337,330.041325,304.15497
99.9,317.69474,329.727622,303.744484
100,317.69474,329.727622,303.744484
100.1,317.69474,329.727622,303.744484
100.2,317.484153,329.795433,303.920216
100.3,317.484153,329.795433,303.920216
100.4,317.484153,329.795433,303.920216
100.5,317.119723,329.725567,303.846708
100.6,317.119723,329.725567,303.846708
100.7,317.119723,329.725567,303.846708
100.8,316.992439,329.277126,304.052066
100.9,316.992439,329.277126,304.052066
101,316.992439,329.277126,304.052066
101.1,316.547834,329.073443,303.802144
101.2,316.547834,329.073443,303.802144
101.3,316.547834,329.073443,303.802144
101.4,316.153328,328.978906,303.698081
101.5,316.153328,328.978906,303.698081
101.6,316.153328,328.978906,303.698081
101.7,315.653446,328.57836,303.484431
101.8,315.653446,328.57836,303.484431
101.9,315.653446,328.57836,303.484431
102,315.09304,327.725326,303.078461
102.1,315.09304,327.725326,303.078461
102.2,315.09304,327.725326,303.078461
102.3,314.203839,326.884259,302.026897
102.4,314.203839,326.884259,302.026897
102.5,314.203839,326.884259,302.026897
102.6,313.369895,326.21327,301.533864
102.7,313.369895,326.21327,301.533864
102.8,313.369895,326.21327,301.533864
102.9,312.866925,325.690719,300.935231
103,312.866925,325.690719,300.935231
103.1,312.866925,325.690719,300.935231
103.2,312.440211,324.946668,300.408004
103.3,312.440211,324.946668,300.408004
103.4,312.440211,324.946668,300.408004
103.5,311.994656,324.276331,299.826187
103.6,311.994656,324.276331,299.826187
103.7,311.994656,324.276331,299.826187
103.8,311.525898,323.629219,299.267038
103.9,311.525898,323.629219,299.267038
104,311.525898,323.629219,299.267038
104.1,311.025445,322.996653,298.745064
104.2,311.025445,322.996653,298.745064
104.3,311.025445,322.996653,298.745064
104.4,310.6022,322.223147,298.173534
104.5,310.6022,322.223147,298.173534
104.6,310.6022,322.223147,298.173534
104.7,310.142217,321.533218,297.50961
104.8,310.142217,321.533218,297.50961
104.9,310.142217,321.533218,297.50961
105,309.659933,320.836324,296.962949
105.1,309.659933,320.836324,296.962949
105.2,309.659933,320.836324,296.962949
105.3,309.198232,320.220079,296.521407
105.4,309.198232,320.220079,296.521407
105.5,309.198232,320.220079,296.521407
105.6,308.719498,319.612673,296.075658
105.7,308.719498,319.612673,296.075658
105.8,308.719498,319.612673,296.075658
105.9,308.251486,319.006557,295.659783
106,308.251486,319.006557,295.659783
106.1,308.251486,319.006557,295.659783
106.2,307.78571,318.37816,295.200781
106.3,307.78571,318.37816,295.200781
106.4,307.78571,318.37816,295.200781
106.5,307.309549,317.737542,294.682278
106.6,307.309549,317.737542,294.682278
106.7,307.309549,317.737542,294.682278
106.8,306.862933,317.128651,294.186726
106.9,306.862933,317.128651,294.186726
107,306.862933,317.128651,294.186726
107.1,306.383667,316.472965,293.735799
107.2,306.383667,316.472965,293.735799
107.3,306.383667,316.472965,293.735799
107.4,305.934641,315.891144,293.218888
107.5,305.934641,315.891144,293.218888
107.6,305.934641,315.891144,293.218888
107.7,305.482116,315.231145,292.749144
107.8,305.482116,315.231145,292.749144
107.9,305.482116,315.231145,292.749144
108,305.044688,314.62258,292.245434
108.1,305.044688,314.62258,292.245434
108.2,305.044688,314.62258,292.245434
108.3,304.57712,314.058599,291.647326
108.4,304.57712,314.058599,291.647326
108.5,304.57712,314.058599,291.647326
108.6,304.12511,313.505537,291.196474
108.7,304.12511,313.505537,291.196474
108.8,304.12511,313.505537,291.196474
108.9,303.674879,312.891903,290.66251
109,303.674879,312.891903,290.66251
109.1,303.674879,312.891903,290.66251
109.2,303.208735,312.185123,290.119681
109.3,303.208735,312.185123,290.119681
109.4,303.208735,312.185123,290.119681
109.5,302.674052,311.634095,289.347594
109.6,302.674052,311.634095,289.347594
109.7,302.674052,311.634095,289.347594
109.8,302.227767,310.893386,288.90423
109.9,302.227767,310.893386,288.90423
110,302.227767,310.893386,288.90423
110.1,301.768092,310.397209,288.502811
110.2,301.768092,310.397209,288.502811
110.3,301.768092,310.397209,288.502811
110.4,301.331343,309.878264,288.025374
110.5,301.331343,309.878264,288.025374
110.6,301.331343,309.878264,288.025374
110.7,300.868786,309.331266,287.514372
110.8,300.868786,309.331266,287.514372
110.9,300.868786,309.331266,287.514372
111,300.413293,308.749091,286.966551
111.1,300.413293,308.749091,286.966551
111.2,300.413293,308.749091,286.966551
111.3,299.939799,308.15673,286.456509
111.4,299.939799,308.15673,286.456509
111.5,299.939799,308.15673,286.456509
111.6,299.521668,307.628527,285.961392
111.7,299.521668,307.628527,285.961392
111.8,299.521668,307.628527,285.961392
111.9,299.013308,307.144082,285.50062
112,299.013308,307.144082,285.50062
112.1,299.013308,307.144082,285.50062
112.2,298.570671,306.64672,284.951243
112.3,298.570671,306.64672,284.951243
112.4,298.570671,306.64672,284.951243
112.5,297.998188,306.10177,284.400136
112.6,297.998188,306.10177,284.400136
112.7,297.998188,306.10177,284.400136
112.8,297.579116,305.602887,283.775151
112.9,297.579116,305.602887,283.775151
113,297.579116,305.602887,283.775151
113.1,297.209476,305.179481,283.518918
113.2,297.209476,305.179481,283.518918
113.3,297.209476,305.179481,283.518918
113.4,296.841634,304.610881,283.334591
113.5,296.841634,304.610881,283.334591
113.6,296.841634,304.610881,283.334591
113.7,296.45464,304.174724,283.101678
113.8,296.45464,304.174724,283.101678
113.9,296.45464,304.174724,283.101678
114,296.066217,303.809265,282.837515
114.1,296.066217,303.809265,282.837515
114.2,296.066217,303.809265,282.837515
114.3,295.642741,303.340843,282.471993
114.4,295.642741,303.340843,282.471993
114.5,295.642741,303.340843,282.471993
114.6,295.238324,302.76321,281.86692
114.7,295.238324,302.76321,281.86692
114.8,295.238324,302.76321,281.86692
114.9,294.837539,302.206164,281.329758
115,294.837539,302.206164,281.329758
115.1,294.837539,302.206164,281.329758
115.2,294.428868,301.763035,280.887402
115.3,294.428868,301.763035,280.887402
115.4,294.428868,301.763035,280.887402
115.5,294.005856,301.348814,280.554487
115.6,294.005856,301.348814,280.554487
115.7,294.005856,301.348814,280.554487
115.8,293.623805,300.947876,280.223844
115.9,293.623805,300.947876,280.223844
116,293.623805,300.947876,280.223844
116.1,293.231795,300.482736,279.792185
116.2,293.231795,300.482736,279.792185
116.3,293.231795,300.482736,279.792185
116.4,292.832357,300.046047,279.421142
116.5,292.832357,300.046047,279.421142
116.6,292.832357,300.046047,279.421142
116.7,292.460991,299.631841,278.972437
116.8,292.460991,299.631841,278.972437
116.9,292.460991,299.631841,278.972437
117,292.024559,299.081401,278.495849
117.1,292.024559,299.081401,278.495849
117.2,292.024559,299.081401,278.495849
117.3,291.592213,298.603112,277.940605
117.4,291.592213,298.603112,277.940605
117.5,291.592213,298.603112,277.940605
117.6,291.171796,298.075047,277.558863
117.7,291.171796,298.075047,277.558863
117.8,291.171796,298.075047,277.558863
117.9,290.71049,297.652072,277.034483
118,290.71049,297.652072,277.034483
118.1,290.71049,297.652072,277.034483
118.2,290.307249,297.140883,276.66443
118.3,290.307249,297.140883,276.66443
118.4,290.307249,297.140883,276.66443
118.5,289.908797,296.581495,276.396826
118.6,289.908797,296.581495,276.396826
118.7,289.908797,296.581495,276.396826
118.8,289.458135,295.996448,276.043611
118.9,289.458135,295.996448,276.043611
119,289.458135,295.996448,276.043611
119.1,289.113803,295.338742,275.608692
119.2,289.113803,295.338742,275.608692
119.3,289.113803,295.338742,275.608692
119.4,288.73896,294.89789,275.123117
119.5,288.73896,294.89789,275.123117
119.6,288.73896,294.89789,275.123117
119.7,288.340519,294.518255,274.592657
119.8,288.340519,294.518255,274.592657
119.9,288.340519,294.518255,274.592657
120,287.946179,294.128204,274.30139
120.1,287.946179,294.128204,274.30139
120.2,287.946179,294.128204,274.30139
120.3,287.597044,293.591773,273.687412
120.4,287.597044,293.591773,273.687412
120.5,287.597044,293.591773,273.687412
120.6,287.15964,293.170258,273.223984
120.7,287.15964,293.170258,273.223984
120.8,287.15964,293.170258,273.223984
120.9,286.804401,292.67561,272.798556
121,286.804401,292.67561,272.798556
121.1,286.804401,292.67561,272.798556
121.2,286.397137,292.185491,272.238792
121.3,286.397137,292.185491,272.238792
121.4,286.397137,292.185491,272.238792
121.5,285.996513,291.678687,271.823416
121.6,285.996513,291.678687,271.823416
121.7,285.996513,291.678687,271.823416
121.8,285.585663,291.25713,271.575736
121.9,285.585663,291.25713,271.575736
122,285.585663,291.25713,271.575736
122.1,285.157879,290.824901,271.11795
122.2,285.157879,290.824901,271.11795
122.3,285.157879,290.824901,271.11795
122.4,284.717776,290.216812,270.584765
122.5,284.717776,290.216812,270.584765
122.6,284.717776,290.216812,270.584765
122.7,284.328466,289.776121,269.967062
122.8,284.328466,289.776121,269.967062
122.9,284.328466,289.776121,269.967062
123,283.881291,289.28459,269.327804
123.1,283.881291,289.28459,269.327804
123.2,283.881291,289.28459,269.327804
123.3,283.463876,288.879301,268.807017
123.4,283.463876,288.879301,268.807017
123.5,283.463876,288.879301,268.807017
123.6,282.973995,288.359681,268.141157
123.7,282.973995,288.359681,268.141157
123.8,282.973995,288.359681,268.141157
123.9,282.52775,287.78524,267.587994
124,282.52775,287.78524,267.587994
124.1,282.52775,287.78524,267.587994
124.2,282.101099,287.258951,267.215345
124.3,282.101099,287.258951,267.215345
124.4,282.101099,287.258951,267.215345
124.5,281.759543,286.818723,266.945772
124.6,281.759543,286.818723,266.945772
124.7,281.759543,286.818723,266.945772
124.8,281.357996,286.418622,266.70341
124.9,281.357996,286.418622,266.70341
125,281.357996,286.418622,266.70341
125.1,280.951758,286.045728,266.373236
125.2,280.951758,286.045728,266.373236
125.3,280.951758,286.045728,266.373236
125.4,280.593383,285.639045,266.045811
125.5,280.593383,285.639045,266.045811
125.6,280.593383,285.639045,266.045811
125.7,280.258809,285.255413,265.694116
125.8,280.258809,285.255413,265.694116
125.9,280.258809,285.255413,265.694116
126,279.91377,284.87612,265.311618
126.1,279.91377,284.87612,265.311618
126.2,279.91377,284.87612,265.311618
126.3,279.545987,284.517117,264.748007
126.4,279.545987,284.517117,264.748007
126.5,279.545987,284.517117,264.748007
126.6,279.07576,284.067199,264.226681
126.7,279.07576,284.067199,264.226681
126.8,279.07576,284.067199,264.226681
126.9,278.768792,283.674094,263.875181
127,278.768792,283.674094,263.875181
127.1,278.768792,283.674094,263.875181
127.2,278.430505,283.286021,263.465808
127.3,278.430505,283.286021,263.465808
127.4,278.430505,283.286021,263.465808
127.5,278.068767,282.861342,263.005294
127.6,278.068767,282.861342,263.005294
127.7,278.068767,282.861342,263.005294
127.8,277.758665,282.463664,262.735706
127.9,277.758665,282.463664,262.735706
128,277.758665,282.463664,262.735706
128.1,277.422331,282.01664,262.370687
128.2,277.422331,282.01664,262.370687
128.3,277.422331,282.01664,262.370687
128.4,277.080156,281.596386,262.12482
128.5,277.080156,281.596386,262.12482
128.6,277.080156,281.596386,262.12482
128.7,276.714515,281.200369,261.888027
128.8,276.714515,281.200369,261.888027
128.9,276.714515,281.200369,261.888027
129,276.382448,280.842954,261.63651
129.1,276.382448,280.842954,261.63651
129.2,276.382448,280.842954,261.63651
129.3,276.096492,280.443119,261.424403
129.4,276.096492,280.443119,261.424403
129.5,276.096492,280.443119,261.424403
129.6,275.797746,279.813955,261.030238
129.7,275.797746,279.813955,261.030238
129.8,275.797746,279.813955,261.030238
129.9,275.459758,279.583046,260.691095
130,275.459758,279.583046,260.691095
130.1,275.459758,279.583046,260.691095
130.2,275.130309,279.256912,260.289335
130.3,275.130309,279.256912,260.289335
130.4,275.130309,279.256912,260.289335
130.5,274.756726,278.890193,259.926734
130.6,274.756726,278.890193,259.926734
130.7,274.756726,278.890193,259.926734
130.8,274.398173,278.560264,259.575987
130.9,274.398173,278.560264,259.575987
131,274.398173,278.560264,259.575987
131.1,274.052335,278.172358,259.269799
131.2,274.052335,278.172358,259.269799
131.3,274.052335,278.172358,259.269799
131.4,273.717824,277.788101,258.965206
131.5,273.717824,277.788101,258.965206
131.6,273.717824,277.788101,258.965206
131.7,273.427847,277.338414,258.663143
131.8,273.427847,277.338414,258.663143
131.9,273.427847,277.338414,258.663143
132,273.164075,276.941047,258.414781
132.1,273.164075,276.941047,258.414781
132.2,273.164075,276.941047,258.414781
132.3,272.779977,276.609242,258.007252
132.4,272.779977,276.609242,258.007252
132.5,272.779977,276.609242,258.007252
132.6,272.428569,276.308933,257.772376
132.7,272.428569,276.308933,257.772376
132.8,272.428569,276.308933,257.772376
132.9,272.064334,275.957329,257.416862
133,272.064334,275.957329,257.416862
133.1,272.064334,275.957329,257.416862
133.2,271.697024,275.524251,257.036043
133.3,271.697024,275.524251,257.036043
133.4,271.697024,275.524251,257.036043
133.5,271.354058,275.218012,256.730221
133.6,271.354058,275.218012,256.730221
133.7,271.354058,275.218012,256.730221
133.8,270.983154,274.861382,256.388344
133.9,270.983154,274.861382,256.388344
134,270.983154,274.861382,256.388344
134.1,270.613589,274.349434,255.965956
134.2,270.613589,274.349434,255.965956
134.3,270.613589,274.349434,255.965956
134.4,270.285814,273.929772,255.520564
134.5,270.285814,273.929772,255.520564
134.6,270.285814,273.929772,255.520564
134.7,269.952181,273.622407,255.067599
134.8,269.952181,273.622407,255.067599
134.9,269.952181,273.622407,255.067599
135,269.66943,273.298054,254.740922
135.1,269.66943,273.298054,254.740922
135.2,269.66943,273.298054,254.740922
135.3,269.2678,272.9372,254.401326
135.4,269.2678,272.9372,254.401326
135.5,269.2678,272.9372,254.401326
135.6,268.909137,272.557943,254.029374
135.7,268.909137,272.557943,254.029374
135.8,268.909137,272.557943,254.029374
135.9,268.571591,272.114744,253.598594
136,268.571591,272.114744,253.598594
136.1,268.571591,272.114744,253.598594
136.2,268.306127,271.684942,253.289507
136.3,268.306127,271.684942,253.289507
136.4,268.306127,271.684942,253.289507
136.5,268.061809,271.281555,253.034479
136.6,268.061809,271.281555,253.034479
136.7,268.061809,271.281555,253.034479
136.8,267.766733,271.046835,252.75764
136.9,267.766733,271.046835,252.75764
137,267.766733,271.046835,252.75764
137.1,267.485585,270.730275,252.524573
137.2,267.485585,270.730275,252.524573
137.3,267.485585,270.730275,252.524573
137.4,267.128517,270.440176,252.292654
137.5,267.128517,270.440176,252.292654
137.6,267.128517,270.440176,252.292654
137.7,266.788158,270.11261,252.015492
137.8,266.788158,270.11261,252.015492
137.9,266.788158,270.11261,252.015492
138,266.459859,269.715239,251.778367
138.1,266.459859,269.715239,251.778367
138.2,266.459859,269.715239,251.778367
138.3,266.145487,269.304314,251.463412
138.4,266.145487,269.304314,251.463412
138.5,266.145487,269.304314,251.463412
138.6,265.813372,268.950542,251.05536
138.7,265.813372,268.950542,251.05536
138.8,265.813372,268.950542,251.05536
138.9,265.497983,268.497376,250.7103
139,265.497983,268.497376,250.7103
139.1,265.497983,268.497376,250.7103
139.2,265.218663,268.155816,250.279606
139.3,265.218663,268.155816,250.279606
139.4,265.218663,268.155816,250.279606
139.5,264.877563,267.843996,249.934665
139.6,264.877563,267.843996,249.934665
139.7,264.877563,267.843996,249.934665
139.8,264.519868,267.503041,249.647839
139.9,264.519868,267.503041,249.647839
140,264.519868,267.503041,249.647839
140.1,264.160487,267.146907,249.217652
140.2,264.160487,267.146907,249.217652
140.3,264.160487,267.146907,249.217652
140.4,263.823896,266.814699,248.762984
140.5,263.823896,266.814699,248.762984
140.6,263.823896,266.814699,248.762984
140.7,263.526425,266.504566,248.479769
140.8,263.526425,266.504566,248.479769
140.9,263.526425,266.504566,248.479769
141,263.178784,266.181351,248.156857
141.1,263.178784,266.181351,248.156857
141.2,263.178784,266.181351,248.156857
141.3,262.863974,265.931458,247.873334
141.4,262.863974,265.931458,247.873334
141.5,262.863974,265.931458,247.873334
141.6,262.574078,265.558781,247.589776
141.7,262.574078,265.558781,247.589776
141.8,262.574078,265.558781,247.589776
141.9,262.227929,265.289486,247.289045
142,262.227929,265.289486,247.289045
142.1,262.227929,265.289486,247.289045
142.2,261.947053,264.946766,247.091589
142.3,261.947053,264.946766,247.091589
142.4,261.947053,264.946766,247.091589
142.5,261.647477,264.543405,246.730207
142.6,261.647477,264.543405,246.730207
142.7,261.647477,264.543405,246.730207
142.8,261.314958,264.23577,246.314985
142.9,261.314958,264.23577,246.314985
143,261.314958,264.23577,246.314985
143.1,260.982859,263.907349,245.92365
143.2,260.982859,263.907349,245.92365
143.3,260.982859,263.907349,245.92365
143.4,260.625735,263.593569,245.405607
143.5,260.625735,263.593569,245.405607
143.6,260.625735,263.593569,245.405607
143.7,260.343265,263.200703,245.072167
143.8,260.343265,263.200703,245.072167
143.9,260.343265,263.200703,245.072167
144,260.092515,262.818265,244.800022
144.1,260.092515,262.818265,244.800022
144.2,260.092515,262.818265,244.800022
144.3,259.795502,262.473318,244.50246
144.4,259.795502,262.473318,244.50246
144.5,259.795502,262.473318,244.50246
144.6,259.469491,262.142783,244.179001
144.7,259.469491,262.142783,244.179001
144.8,259.469491,262.142783,244.179001
144.9,259.134793,261.822001,243.922271
145,259.134793,261.822001,243.922271
145.1,259.134793,261.822001,243.922271
145.2,258.86826,261.493007,243.627891
145.3,258.86826,261.493007,243.627891
145.4,258.86826,261.493007,243.627891
145.5,258.569455,261.073648,243.363106
145.6,258.569455,261.073648,243.363106
145.7,258.569455,261.073648,243.363106
145.8,258.225046,260.72214,242.980691
145.9,258.225046,260.72214,242.980691
146,258.225046,260.72214,242.980691
146.1,257.843192,260.439682,242.652555
146.2,257.843192,260.439682,242.652555
146.3,257.843192,260.439682,242.652555
146.4,257.500077,260.151586,242.324845
146.5,257.500077,260.151586,242.324845
146.6,257.500077,260.151586,242.324845
146.7,257.204368,259.893576,242.022503
146.8,257.204368,259.893576,242.022503
146.9,257.204368,259.893576,242.022503
147,256.882669,259.588364,241.774248
147.1,256.882669,259.588364,241.774248
147.2,256.882669,259.588364,241.774248
147.3,256.606992,259.318147,241.476779
147.4,256.606992,259.318147,241.476779
147.5,256.606992,259.318147,241.476779
147.6,256.322863,258.980857,241.241178
147.7,256.322863,258.980857,241.241178
147.8,256.322863,258.980857,241.241178
147.9,255.978821,258.564549,240.863133
148,255.978821,258.564549,240.863133
148.1,255.978821,258.564549,240.863133
148.2,255.654612,258.120124,240.447356
148.3,255.654612,258.120124,240.447356
148.4,255.654612,258.120124,240.447356
